deal_id,deal_status,fk_tariff_id,fk_client_id,fk_employee_id
12394,Заключена,3,9108,322
12395,Ожидание,4,8066,849
12396,Заключена,4,4061,856
12397,Отменена,4,7782,90
12398,Ожидание,5,8128,589
12399,Ожидание,1,157,28
12400,Заключена,1,7845,750
12401,Заключена,3,3915,719
12402,Заключена,4,4003,849
12403,Отменена,3,3231,630
12404,Заключена,4,3201,879
12405,Отменена,5,5801,42
12406,Отменена,3,11083,474
12407,Ожидание,3,9491,929
12408,Заключена,5,12654,803
12409,Отменена,3,6398,710
12410,Отменена,5,11566,720
12411,Заключена,4,13820,57
12412,Отменена,3,3387,121
12413,Ожидание,5,32,301
12414,Ожидание,3,10834,995
12415,Ожидание,3,13473,374
12416,Ожидание,4,4727,176
12417,Ожидание,1,12239,810
12418,Заключена,5,1083,47
12419,Заключена,4,7272,902
12420,Отменена,3,7555,97
12421,Заключена,1,7848,137
12422,Отменена,2,5495,979
12423,Ожидание,4,2591,962
12424,Отменена,1,5332,286
12425,Ожидание,5,2786,518
12426,Ожидание,4,8929,947
12427,Отменена,3,11749,893
12428,Ожидание,5,7487,226
12429,Ожидание,5,9112,393
12430,Ожидание,1,9599,639
12431,Ожидание,1,8040,366
12432,Ожидание,2,12258,967
12433,Отменена,4,14196,843
12434,Ожидание,5,14259,650
12435,Отменена,2,595,657
12436,Заключена,5,3563,69
12437,Заключена,5,1737,208
12438,Отменена,3,4517,695
12439,Отменена,2,2622,469
12440,Ожидание,4,2937,864
12441,Отменена,2,9574,228
12442,Ожидание,5,11278,93
12443,Отменена,3,10089,122
12444,Отменена,3,6781,292
12445,Отменена,1,10069,490
12446,Ожидание,3,3839,882
12447,Ожидание,1,12466,450
12448,Ожидание,2,12854,737
12449,Ожидание,1,50,471
12450,Отменена,3,1380,454
12451,Ожидание,4,2844,142
12452,Ожидание,5,3192,715
12453,Заключена,4,6048,482
12454,Ожидание,2,13473,210
12455,Заключена,4,8177,219
12456,Ожидание,3,12670,766
12457,Ожидание,5,5855,524
12458,Отменена,5,8382,254
12459,Заключена,3,2417,294
12460,Заключена,2,4029,633
12461,Ожидание,5,4244,876
12462,Ожидание,3,11623,278
12463,Отменена,4,4086,91
12464,Заключена,4,11658,27
12465,Заключена,4,7039,411
12466,Заключена,5,3661,621
12467,Ожидание,4,8530,399
12468,Ожидание,3,8839,540
12469,Ожидание,5,8122,301
12470,Заключена,3,12248,988
12471,Заключена,2,868,634
12472,Заключена,3,9874,945
12473,Заключена,3,15,613
12474,Отменена,3,11776,877
12475,Отменена,4,6575,442
12476,Ожидание,5,2360,985
12477,Отменена,2,3976,44
12478,Заключена,3,7356,22
12479,Ожидание,3,7316,145
12480,Ожидание,1,9879,9
12481,Заключена,2,9919,536
12482,Заключена,3,3443,669
12483,Ожидание,1,8839,196
12484,Ожидание,1,12946,151
12485,Ожидание,5,1842,313
12486,Отменена,3,9611,193
12487,Ожидание,1,6342,433
12488,Ожидание,4,1577,970
12489,Ожидание,2,1017,962
12490,Отменена,3,12581,813
12491,Заключена,2,8377,81
12492,Заключена,1,3611,219
12493,Ожидание,1,4712,249
12494,Заключена,2,12788,166
12495,Отменена,1,9822,861
12496,Заключена,4,13763,104
12497,Отменена,1,11424,265
12498,Заключена,3,11750,694
12499,Заключена,1,10999,522
12500,Ожидание,2,1353,207
12501,Ожидание,5,14258,849
12502,Заключена,2,14320,121
12503,Заключена,3,3137,503
12504,Ожидание,1,879,347
12505,Заключена,3,7353,173
12506,Ожидание,2,9569,386
12507,Ожидание,5,8132,412
12508,Ожидание,3,14156,621
12509,Отменена,3,14803,305
12510,Отменена,2,10969,670
12511,Заключена,1,633,591
12512,Отменена,2,5041,356
12513,Заключена,3,785,740
12514,Ожидание,4,663,423
12515,Заключена,4,9838,586
12516,Заключена,2,13943,306
12517,Отменена,2,3428,932
12518,Заключена,5,1759,655
12519,Ожидание,1,12341,542
12520,Заключена,5,10681,503
12521,Отменена,3,8172,188
12522,Заключена,3,9844,970
12523,Отменена,1,12363,667
12524,Отменена,1,2695,754
12525,Заключена,4,13965,546
12526,Заключена,3,13999,561
12527,Ожидание,1,10251,176
12528,Отменена,2,4046,715
12529,Заключена,2,4030,590
12530,Ожидание,3,6272,784
12531,Отменена,5,3016,834
12532,Ожидание,3,10088,937
12533,Ожидание,3,9322,399
12534,Заключена,3,7915,656
12535,Отменена,2,2155,194
12536,Заключена,5,3925,380
12537,Заключена,4,4748,287
12538,Заключена,5,2844,604
12539,Ожидание,1,222,621
12540,Ожидание,2,1536,30
12541,Отменена,4,6194,605
12542,Заключена,4,9845,277
12543,Ожидание,1,64,546
12544,Ожидание,3,208,88
12545,Отменена,3,7035,724
12546,Ожидание,5,3796,397
12547,Заключена,3,12283,656
12548,Ожидание,1,2766,427
12549,Заключена,4,789,354
12550,Отменена,5,4557,100
12551,Ожидание,3,13872,271
12552,Отменена,3,7321,558
12553,Отменена,4,1955,95
12554,Заключена,5,3315,56
12555,Заключена,4,5695,155
12556,Ожидание,5,2203,80
12557,Заключена,4,5275,250
12558,Заключена,1,7375,158
12559,Отменена,5,2594,890
12560,Ожидание,3,12810,677
12561,Ожидание,4,10428,465
12562,Заключена,5,11050,194
12563,Заключена,5,11574,509
12564,Ожидание,2,12196,760
12565,Отменена,5,7732,796
12566,Ожидание,2,10659,34
12567,Заключена,4,14029,633
12568,Отменена,4,6434,236
12569,Ожидание,2,4009,721
12570,Заключена,1,5459,117
12571,Заключена,2,7426,967
12572,Ожидание,5,9394,37
12573,Отменена,4,6912,640
12574,Отменена,4,9777,454
12575,Отменена,2,1496,218
12576,Отменена,5,4709,733
12577,Заключена,3,3805,743
12578,Заключена,1,8427,275
12579,Ожидание,1,24,937
12580,Ожидание,5,2670,845
12581,Ожидание,4,11313,648
12582,Отменена,1,10893,44
12583,Ожидание,3,2378,433
12584,Отменена,3,5382,531
12585,Заключена,1,495,184
12586,Заключена,5,10774,328
12587,Ожидание,2,2318,748
12588,Заключена,5,11118,877
12589,Заключена,4,1947,560
12590,Заключена,4,13918,593
12591,Отменена,3,9198,362
12592,Ожидание,4,11349,823
12593,Ожидание,2,11821,585
12594,Отменена,4,13850,114
12595,Заключена,5,426,137
12596,Ожидание,3,6397,947
12597,Отменена,3,10686,620
12598,Отменена,2,3713,195
12599,Заключена,3,3663,994
12600,Отменена,3,9301,345
12601,Ожидание,3,11807,14
12602,Заключена,1,5754,851
12603,Заключена,5,6739,808
12604,Ожидание,2,9230,600
12605,Ожидание,2,12624,948
12606,Заключена,4,7920,38
12607,Заключена,2,11290,935
12608,Отменена,4,5500,718
12609,Ожидание,3,9985,846
12610,Заключена,3,11790,673
12611,Отменена,4,5001,598
12612,Отменена,2,4786,789
12613,Заключена,1,11661,222
12614,Заключена,1,2263,499
12615,Отменена,4,10641,562
12616,Ожидание,1,4540,266
12617,Ожидание,5,673,296
12618,Заключена,2,13404,617
12619,Ожидание,1,7046,517
12620,Заключена,4,7204,716
12621,Отменена,1,3075,658
12622,Отменена,1,14088,216
12623,Отменена,4,1636,77
12624,Заключена,3,14454,696
12625,Отменена,4,5298,700
12626,Отменена,1,6095,761
12627,Заключена,1,4359,353
12628,Ожидание,2,10964,295
12629,Отменена,2,14492,585
12630,Ожидание,4,11777,987
12631,Ожидание,4,11292,480
12632,Ожидание,2,12524,109
12633,Заключена,2,12751,750
12634,Ожидание,5,13874,555
12635,Ожидание,4,3301,486
12636,Отменена,4,14814,594
12637,Отменена,4,3887,977
12638,Заключена,5,382,734
12639,Ожидание,4,7223,440
12640,Отменена,4,11783,930
12641,Отменена,3,6475,926
12642,Заключена,2,13113,569
12643,Ожидание,3,12071,337
12644,Заключена,5,5041,845
12645,Заключена,4,7005,289
12646,Ожидание,4,9253,354
12647,Заключена,1,10667,915
12648,Ожидание,3,10454,938
12649,Заключена,5,12147,563
12650,Заключена,4,4561,678
12651,Отменена,3,13239,871
12652,Отменена,3,4696,893
12653,Ожидание,3,589,618
12654,Ожидание,4,5328,982
12655,Ожидание,4,8732,527
12656,Отменена,3,3064,123
12657,Ожидание,4,8909,160
12658,Ожидание,5,11185,124
12659,Отменена,4,278,168
12660,Заключена,1,10524,97
12661,Ожидание,1,4837,478
12662,Заключена,5,13943,366
12663,Отменена,5,14782,689
12664,Заключена,1,13721,861
12665,Ожидание,5,4688,862
12666,Заключена,5,14679,761
12667,Отменена,2,9428,239
12668,Заключена,5,8840,88
12669,Заключена,2,4384,106
12670,Заключена,2,3055,793
12671,Ожидание,3,12983,837
12672,Заключена,5,12430,298
12673,Заключена,3,4073,193
12674,Отменена,1,2656,664
12675,Ожидание,3,12939,6
12676,Заключена,5,14643,220
12677,Ожидание,5,841,656
12678,Ожидание,4,2342,916
12679,Заключена,3,6567,88
12680,Ожидание,5,12101,845
12681,Ожидание,5,1434,132
12682,Ожидание,5,14398,307
12683,Заключена,3,1657,367
12684,Отменена,3,1098,815
12685,Заключена,5,11306,637
12686,Заключена,5,2320,101
12687,Заключена,5,6860,314
12688,Заключена,5,388,645
12689,Заключена,3,10400,525
12690,Ожидание,1,14124,360
12691,Отменена,2,9684,305
12692,Ожидание,5,9575,857
12693,Заключена,5,10034,687
12694,Заключена,1,3927,729
12695,Отменена,4,11026,893
12696,Отменена,1,9146,254
12697,Отменена,1,10291,467
12698,Отменена,1,2924,277
12699,Ожидание,3,8677,19
12700,Заключена,2,762,41
12701,Заключена,1,4791,243
12702,Заключена,5,12420,285
12703,Отменена,5,1955,18
12704,Ожидание,3,6514,203
12705,Ожидание,1,3866,515
12706,Ожидание,5,5768,304
12707,Отменена,4,8438,351
12708,Ожидание,1,4040,546
12709,Отменена,4,12531,13
12710,Отменена,2,5200,305
12711,Заключена,4,12960,120
12712,Ожидание,3,7187,473
12713,Отменена,2,3934,472
12714,Ожидание,5,14968,110
12715,Ожидание,1,12082,93
12716,Отменена,1,1521,465
12717,Отменена,5,2478,699
12718,Ожидание,4,6422,905
12719,Заключена,3,10280,648
12720,Заключена,1,4221,393
12721,Отменена,5,10412,523
12722,Отменена,3,8441,961
12723,Отменена,5,14155,942
12724,Ожидание,5,4351,251
12725,Отменена,3,5056,988
12726,Ожидание,4,3531,431
12727,Ожидание,1,14622,939
12728,Заключена,4,13701,346
12729,Ожидание,1,4852,294
12730,Заключена,2,7493,583
12731,Отменена,1,1245,296
12732,Отменена,2,10575,185
12733,Заключена,4,13506,878
12734,Заключена,5,4068,11
12735,Отменена,2,8625,709
12736,Отменена,5,14644,590
12737,Отменена,2,10382,113
12738,Ожидание,5,9716,256
12739,Отменена,2,7278,729
12740,Отменена,1,1547,819
12741,Отменена,2,5348,66
12742,Заключена,5,7896,2
12743,Ожидание,1,19,89
12744,Ожидание,2,3566,654
12745,Ожидание,5,8188,200
12746,Заключена,1,6939,3
12747,Заключена,3,6879,255
12748,Заключена,3,9424,263
12749,Заключена,2,8442,425
12750,Ожидание,3,12720,415
12751,Ожидание,1,9132,776
12752,Заключена,3,14821,909
12753,Заключена,5,10494,405
12754,Ожидание,2,8568,978
12755,Заключена,1,6053,938
12756,Ожидание,5,10926,574
12757,Ожидание,2,2167,795
12758,Ожидание,4,6607,516
12759,Ожидание,4,7258,898
12760,Отменена,4,6790,129
12761,Заключена,5,14141,896
12762,Заключена,4,8122,394
12763,Ожидание,3,1529,79
12764,Ожидание,4,8687,233
12765,Отменена,4,2772,110
12766,Заключена,5,92,344
12767,Ожидание,4,3,221
12768,Заключена,4,2342,556
12769,Отменена,3,13935,905
12770,Отменена,4,1518,955
12771,Ожидание,4,3099,934
