domain_registration,profiler,mail_server,fk_deal_id
False,True,True,10524
False,False,True,10525
True,True,True,10526
False,False,True,10527
True,True,True,10528
True,False,False,10529
False,True,False,10530
True,False,False,10531
False,False,False,10532
True,False,True,10533
False,False,False,10534
True,True,True,10535
False,True,False,10536
False,True,False,10537
True,True,False,10538
True,False,True,10539
False,False,True,10540
True,True,False,10541
True,True,False,10542
False,False,False,10543
True,True,False,10544
True,True,True,10545
True,False,False,10546
False,False,True,10547
True,False,True,10548
True,False,True,10549
True,False,True,10550
False,True,False,10551
False,False,True,10552
True,True,True,10553
True,True,True,10554
False,True,False,10555
True,False,True,10556
False,True,False,10557
False,True,True,10558
True,False,False,10559
False,False,True,10560
False,False,True,10561
False,True,True,10562
True,True,False,10563
False,True,False,10564
True,True,False,10565
False,False,True,10566
True,False,False,10567
True,False,True,10568
True,False,False,10569
True,False,True,10570
False,False,False,10571
False,False,False,10572
True,False,True,10573
True,True,True,10574
True,False,True,10575
False,False,True,10576
False,True,True,10577
True,True,True,10578
True,False,False,10579
True,True,True,10580
False,False,True,10581
True,False,True,10582
False,True,True,10583
True,False,True,10584
True,False,False,10585
True,True,False,10586
False,False,False,10587
True,False,False,10588
True,True,True,10589
False,False,True,10590
False,True,True,10591
False,True,False,10592
False,True,False,10593
True,True,True,10594
True,False,False,10595
False,True,True,10596
False,True,True,10597
True,True,False,10598
False,True,False,10599
False,False,False,10600
False,True,False,10601
False,True,False,10602
True,False,True,10603
True,True,False,10604
False,False,False,10605
True,True,False,10606
True,False,False,10607
False,True,False,10608
True,False,False,10609
True,False,False,10610
True,False,True,10611
True,False,False,10612
True,True,True,10613
True,False,False,10614
False,True,False,10615
False,True,False,10616
False,False,False,10617
True,False,False,10618
False,True,True,10619
False,True,False,10620
False,False,False,10621
False,True,True,10622
True,True,True,10623
True,True,False,10624
True,True,True,10625
False,True,True,10626
False,False,False,10627
False,False,True,10628
True,True,False,10629
True,False,False,10630
True,True,True,10631
True,False,False,10632
False,True,True,10633
False,False,True,10634
False,False,False,10635
False,True,False,10636
False,False,True,10637
True,False,True,10638
True,True,True,10639
False,False,False,10640
False,True,False,10641
False,False,False,10642
True,True,False,10643
True,True,True,10644
True,True,True,10645
True,False,False,10646
False,False,False,10647
True,True,False,10648
False,True,False,10649
True,True,True,10650
False,False,False,10651
True,True,True,10652
True,True,True,10653
True,True,True,10654
False,True,False,10655
True,False,False,10656
True,False,False,10657
False,False,True,10658
True,False,False,10659
False,False,True,10660
False,True,False,10661
True,True,True,10662
True,True,False,10663
False,False,True,10664
False,False,True,10665
False,False,True,10666
False,True,False,10667
True,False,False,10668
True,False,True,10669
False,True,False,10670
False,False,False,10671
True,False,True,10672
True,False,False,10673
False,True,True,10674
False,False,True,10675
False,False,False,10676
True,False,False,10677
True,False,True,10678
True,True,True,10679
True,False,False,10680
True,True,False,10681
True,True,True,10682
False,True,True,10683
True,True,True,10684
False,False,True,10685
True,False,False,10686
False,False,True,10687
False,True,False,10688
False,True,False,10689
True,True,True,10690
True,True,True,10691
True,True,False,10692
False,True,False,10693
False,False,True,10694
False,True,False,10695
False,False,False,10696
False,True,False,10697
True,False,True,10698
True,False,True,10699
False,False,False,10700
True,True,True,10701
False,True,True,10702
True,True,False,10703
False,False,False,10704
True,False,True,10705
True,False,True,10706
False,True,False,10707
True,True,True,10708
False,True,True,10709
True,False,False,10710
True,True,False,10711
True,True,True,10712
True,False,True,10713
False,False,False,10714
False,True,True,10715
False,True,True,10716
False,True,True,10717
True,True,True,10718
True,True,True,10719
True,False,True,10720
False,False,True,10721
True,True,True,10722
False,False,False,10723
False,True,True,10724
True,True,True,10725
True,True,True,10726
True,False,True,10727
False,True,True,10728
False,True,False,10729
True,False,False,10730
True,False,True,10731
False,False,True,10732
False,True,False,10733
False,True,True,10734
True,True,True,10735
True,True,False,10736
False,False,True,10737
False,False,True,10738
True,False,True,10739
False,False,False,10740
False,True,True,10741
False,True,True,10742
False,False,False,10743
True,True,True,10744
False,True,False,10745
False,False,True,10746
False,True,False,10747
False,False,True,10748
False,True,True,10749
True,False,True,10750
True,False,False,10751
True,True,True,10752
True,True,False,10753
True,True,True,10754
False,False,True,10755
False,True,False,10756
False,True,False,10757
True,False,False,10758
False,True,True,10759
True,True,True,10760
False,False,True,10761
True,False,True,10762
True,False,False,10763
True,False,False,10764
True,True,True,10765
True,False,True,10766
True,True,False,10767
False,True,False,10768
False,False,False,10769
True,True,True,10770
False,False,True,10771
True,False,False,10772
False,False,False,10773
False,True,False,10774
True,False,False,10775
True,True,False,10776
True,True,False,10777
True,True,True,10778
False,False,False,10779
False,False,False,10780
True,True,True,10781
True,True,True,10782
False,True,True,10783
False,False,False,10784
True,True,True,10785
True,False,False,10786
False,True,True,10787
True,False,False,10788
True,True,False,10789
False,True,False,10790
True,True,True,10791
True,True,True,10792
True,True,True,10793
False,False,False,10794
False,False,True,10795
False,False,False,10796
True,False,True,10797
True,True,True,10798
False,True,False,10799
False,False,False,10800
False,False,False,10801
False,False,True,10802
False,False,False,10803
True,False,True,10804
False,True,True,10805
True,False,True,10806
True,True,True,10807
False,True,True,10808
True,False,True,10809
True,False,False,10810
True,False,False,10811
False,False,False,10812
False,False,False,10813
False,False,False,10814
True,True,True,10815
True,True,True,10816
True,False,True,10817
False,True,True,10818
False,False,True,10819
False,False,True,10820
True,True,False,10821
False,True,True,10822
True,False,True,10823
False,True,True,10824
True,False,False,10825
True,True,False,10826
False,True,False,10827
True,True,False,10828
True,True,True,10829
True,False,True,10830
True,False,True,10831
True,False,False,10832
True,True,False,10833
False,False,False,10834
False,True,False,10835
False,True,False,10836
False,False,False,10837
True,True,False,10838
True,False,True,10839
False,False,False,10840
False,False,True,10841
False,True,True,10842
False,True,True,10843
True,True,False,10844
False,False,True,10845
False,True,False,10846
True,False,True,10847
False,False,True,10848
False,False,True,10849
False,True,False,10850
False,False,True,10851
True,True,True,10852
False,False,True,10853
True,True,False,10854
False,True,False,10855
False,False,False,10856
True,True,False,10857
True,False,False,10858
True,False,False,10859
False,True,False,10860
True,True,False,10861
False,True,False,10862
True,True,False,10863
False,True,False,10864
True,False,False,10865
False,True,True,10866
False,True,False,10867
False,True,False,10868
False,True,False,10869
False,False,True,10870
True,False,True,10871
False,True,True,10872
True,True,True,10873
False,True,False,10874
False,True,False,10875
False,True,True,10876
True,False,False,10877
True,False,False,10878
True,True,True,10879
True,True,True,10880
False,False,False,10881
False,False,False,10882
False,False,False,10883
True,True,True,10884
False,False,True,10885
True,True,True,10886
False,True,True,10887
False,False,False,10888
True,True,False,10889
False,True,False,10890
False,True,True,10891
False,True,True,10892
True,False,True,10893
False,False,True,10894
True,False,False,10895
True,False,False,10896
True,True,False,10897
True,False,False,10898
False,True,True,10899
True,False,True,10900
True,False,False,10901
False,True,False,10902
False,True,False,10903
True,False,True,10904
False,False,True,10905
False,True,True,10906
False,False,False,10907
False,True,False,10908
True,False,False,10909
False,False,False,10910
False,False,False,10911
False,False,False,10912
True,True,True,10913
True,True,True,10914
True,True,True,10915
False,True,False,10916
False,True,False,10917
True,False,True,10918
True,True,False,10919
True,False,False,10920
True,False,True,10921
False,True,True,10922
True,False,True,10923
True,True,False,10924
True,False,True,10925
True,False,True,10926
False,True,True,10927
True,True,True,10928
True,False,False,10929
False,True,True,10930
True,True,True,10931
True,True,True,10932
True,True,True,10933
True,True,False,10934
True,False,True,10935
True,True,True,10936
True,True,False,10937
False,True,True,10938
False,False,True,10939
True,False,True,10940
True,False,True,10941
True,True,True,10942
True,True,False,10943
False,True,False,10944
False,False,False,10945
False,False,True,10946
False,True,False,10947
False,False,True,10948
False,True,True,10949
False,False,False,10950
False,False,True,10951
True,False,True,10952
True,True,False,10953
False,False,True,10954
False,False,False,10955
False,False,True,10956
False,True,True,10957
True,False,True,10958
False,False,False,10959
True,False,False,10960
False,True,True,10961
True,True,False,10962
False,False,True,10963
False,True,False,10964
False,True,True,10965
False,False,True,10966
True,True,True,10967
True,True,True,10968
False,True,True,10969
False,True,False,10970
False,False,False,10971
True,True,False,10972
False,False,False,10973
False,False,True,10974
True,True,True,10975
False,False,False,10976
False,True,True,10977
False,False,False,10978
True,True,False,10979
False,False,True,10980
True,True,False,10981
False,True,False,10982
False,False,False,10983
True,False,False,10984
False,True,True,10985
True,True,True,10986
False,True,False,10987
False,False,True,10988
False,True,False,10989
False,False,True,10990
True,False,False,10991
True,True,True,10992
True,False,False,10993
True,True,True,10994
True,False,False,10995
False,False,False,10996
False,False,True,10997
True,True,False,10998
False,True,False,10999
False,False,True,11000
True,True,False,11001
True,False,False,11002
False,False,False,11003
False,True,True,11004
True,False,False,11005
False,True,False,11006
True,True,False,11007
True,True,True,11008
False,True,True,11009
True,False,False,11010
True,True,True,11011
False,False,False,11012
False,True,True,11013
False,True,True,11014
False,True,False,11015
True,True,True,11016
False,True,False,11017
